,trustLevel,totalScanTimeInSeconds,grandTotal,lineItemVoids,scansWithoutRegistration,quantityModifications,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,fraud
1752,6.0,0.8076470588235294,0.8953010720368703,8.0,5.0,3.0,0.2708047698843917,0.3551354721578867,0.19999999999999998,0.0
1753,4.0,0.9452941176470587,0.7015329125338144,10.0,9.0,2.0,0.07739426318925423,0.24080246480492487,0.6999999999999993,0.0
1755,1.0,0.6923529411764705,0.7455164813144977,6.0,5.0,3.0,0.07134897549493203,0.3400398771567048,0.5999999999999993,0.0
1757,4.0,0.3611764705882352,0.21490832581905625,0.0,0.0,1.0,0.3945290985863779,0.17213565257627092,0.0,0.0
1758,1.0,0.22352941176470584,0.6069532111010922,3.0,3.0,2.0,0.7559158401346269,0.7086877701251191,0.08076923076923041,0.0
1759,3.0,0.7588235294117647,0.10790501953712053,5.0,8.0,4.0,0.12843720700804806,0.04530390237840711,0.2692307692307692,0.0
1762,2.0,0.8858823529411765,0.7088468089369805,1.0,4.0,0.0,0.018436859783230224,0.25832752474425846,0.23333333333333284,0.0
1763,4.0,0.9764705882352941,0.8424005610660257,2.0,6.0,2.0,0.21755309808943146,0.2805987411006395,0.051851851851851816,0.0
1770,4.0,0.7541176470588234,0.33283238152489736,6.0,5.0,0.0,0.2569090906807334,0.14052789589388995,0.16799999999999982,0.0
1772,2.0,0.6158823529411764,0.2689109307684602,2.0,0.0,0.0,0.1057568279772485,0.1361975758652643,0.15555555555555522,0.0
1775,2.0,0.8011764705882353,0.1229335737902014,11.0,7.0,2.0,0.10166178268715662,0.049122414050218874,0.6999999999999993,0.0
1776,1.0,0.06529411764705881,0.39304678889890804,8.0,5.0,4.0,0.48793507786781826,0.9691593757335828,0.6999999999999993,0.0
1777,3.0,0.2735294117647058,0.10750425809037173,2.0,1.0,2.0,0.19270546478183725,0.10766985493131129,0.17499999999999982,0.0
1778,5.0,0.10058823529411764,0.3944494539625289,2.0,3.0,3.0,0.8372713416178623,0.7793739933677605,0.08235294117647021,0.0
1779,1.0,0.8788235294117647,0.9009117322913538,11.0,3.0,0.0,0.16668574091595978,0.330748361388563,0.40526315789473666,1.0
1781,2.0,0.4764705882352941,0.9094279130347662,9.0,2.0,3.0,0.230560800984283,0.5765935026537247,0.41999999999999954,0.0
1782,3.0,0.31529411764705884,0.1457769762548843,3.0,7.0,2.0,0.5319023066032613,0.1304368212019204,0.08749999999999991,0.0
1783,3.0,0.25058823529411767,0.6585512473700031,11.0,2.0,3.0,0.5307691099158341,0.7054224473270494,0.3849999999999996,0.0
1784,5.0,0.26941176470588235,0.2506762849413887,2.0,7.0,5.0,0.2716873791994033,0.2539662002608605,0.12727272727272726,0.0
1785,1.0,0.6652941176470588,0.6592525799018136,9.0,3.0,5.0,0.15768218760022562,0.3116561815723767,0.4499999999999997,0.0
1786,1.0,0.5152941176470588,0.7614467488227634,1.0,6.0,1.0,0.020744513635565003,0.45113025269862533,0.34999999999999964,0.0
1787,2.0,0.4088235294117647,0.34525598637411087,1.0,1.0,2.0,0.02728827339482169,0.2493964867550618,0.34999999999999964,0.0
1789,1.0,0.9117647058823529,0.6043482616972249,10.0,0.0,0.0,0.19660746840982565,0.2144782240024447,0.3043478260869561,1.0
1791,6.0,0.5223529411764706,0.3577797815850116,8.0,8.0,5.0,0.12368138589971484,0.2094849854637897,0.6222222222222217,0.0
1792,2.0,0.3770588235294118,0.7353972547840899,7.0,7.0,1.0,0.36093539788186635,0.5683379665027143,0.257894736842105,0.0
1793,2.0,0.9623529411764705,0.6356076545436331,11.0,1.0,1.0,0.1865947888290687,0.21459159770550382,0.3347826086956516,0.0
1794,1.0,0.21588235294117644,0.6172728183548744,2.0,0.0,2.0,0.564539167624541,0.7395512488035918,0.07368421052631582,0.0
1795,3.0,0.776470588235294,0.11912634004608759,9.0,1.0,4.0,0.1255931950983826,0.04898009800396548,0.4846153846153839,0.0
1796,6.0,0.26117647058823523,0.08556256888087369,5.0,1.0,0.0,0.7492121976463589,0.08883818865678889,0.12068965517241348,0.0
1797,6.0,0.43176470588235294,0.3189059212503758,10.0,7.0,3.0,0.2516193000831622,0.21997665709378067,0.4666666666666664,0.0
1798,2.0,0.8470588235294118,0.12022843402464685,8.0,8.0,5.0,0.08659068341802416,0.04565419971131266,0.5599999999999995,0.0
1799,6.0,0.9858823529411763,0.6515379220518988,9.0,5.0,0.0,0.20722515066705624,0.21509990093596595,0.24230769230769195,0.0
1800,1.0,0.7352941176470588,0.6969241558962028,1.0,9.0,4.0,0.24129804859067866,0.30107143081256843,0.030434782608695612,1.0
1801,3.0,0.48529411764705876,0.02354473499649334,0.0,6.0,5.0,0.1324328210044339,0.01471491911242601,0.0,0.0
1802,1.0,0.39117647058823524,0.2900510970844606,5.0,3.0,2.0,0.29311018712680975,0.21742235482596176,0.21874999999999978,0.0
1804,4.0,0.6141176470588235,0.7465183849313697,4.0,4.0,3.0,0.18282898908501927,0.3790427906194378,0.1866666666666667,0.0
1805,2.0,0.5270588235294117,0.3996593527702636,0.0,4.0,2.0,0.16656861639234907,0.2321808028969491,0.0,0.0
1806,6.0,0.8094117647058823,0.2399559162408577,1.0,0.0,4.0,0.23033813969827796,0.09499217509851299,0.02916666666666666,0.0
1808,1.0,0.7347058823529411,0.5417292856427213,8.0,4.0,1.0,0.14341954841072876,0.2341974200880092,0.39999999999999925,0.0
1809,2.0,0.36705882352941177,0.5615669772567881,11.0,5.0,3.0,0.2896075406151438,0.4437784250031136,0.5133333333333325,0.0
1810,1.0,0.14823529411764705,0.0334635808035267,3.0,8.0,1.0,0.34420492879960657,0.05224065006113555,0.23333333333333284,0.0
1811,2.0,0.7823529411764706,0.39885782987676593,6.0,9.0,1.0,0.24816897537220184,0.1628705648884073,0.16799999999999982,1.0
1812,3.0,0.46176470588235297,0.2176134655846108,4.0,0.0,2.0,0.18785817226688106,0.14175542961755613,0.23333333333333284,0.0
1813,3.0,0.25058823529411767,0.6918144474501554,10.0,0.0,5.0,0.36880292623427346,0.741049725180122,0.4999999999999993,0.0
1814,2.0,0.37588235294117645,0.09177437130548043,11.0,10.0,5.0,0.44000494334623297,0.07114276157769293,0.3347826086956516,0.0
1815,1.0,0.4323529411764706,0.44294158901913644,3.0,9.0,5.0,0.2686806433271956,0.3051707142384702,0.13124999999999987,0.0
1816,3.0,0.8423529411764705,0.8801723274221022,4.0,1.0,0.0,0.07746068348269916,0.33595377041707464,0.31111111111111045,0.0
1817,2.0,0.9670588235294116,0.0579100290552049,11.0,8.0,4.0,0.20265451715248348,0.019456967628441735,0.30799999999999966,1.0
1819,3.0,0.378235294117647,0.4128844805129747,4.0,1.0,5.0,0.1851435973653886,0.31828151246648184,0.27999999999999975,0.0
1821,4.0,0.8058823529411764,0.5124737000300572,7.0,4.0,5.0,0.16117472385767656,0.20368689324600978,0.2882352941176468,0.0
1822,2.0,0.916470588235294,0.1371606051497846,8.0,1.0,1.0,0.25794862881811886,0.04844255367997045,0.1866666666666667,1.0
1823,4.0,0.6158823529411764,0.7415088668470095,11.0,6.0,3.0,0.195104047866102,0.3755403596972455,0.4812499999999995,0.0
1824,2.0,0.4152941176470588,0.0807534315198878,2.0,6.0,1.0,0.5298015699894212,0.05758931649680207,0.04666666666666664,0.0
1826,5.0,0.7788235294117647,0.906923153992586,10.0,1.0,4.0,0.29056565285682223,0.3718620768659771,0.24137931034482768,0.0
1827,1.0,0.5894117647058823,0.24526600541027954,3.0,3.0,1.0,0.1634027394854145,0.1291582653113809,0.16153846153846155,0.0
1828,3.0,0.7588235294117647,0.024145877166616574,7.0,8.0,0.0,0.2871549485819913,0.010138794684776565,0.17499999999999982,0.0
1830,6.0,0.9235294117647058,0.0809538122432622,9.0,8.0,4.0,0.20302801395349857,0.028387267808657433,0.26249999999999973,0.0
1832,6.0,0.3229411764705882,0.9256587516280936,7.0,10.0,3.0,0.38888990881830987,0.8121590953103267,0.27222222222222203,0.0
1833,3.0,0.8264705882352941,0.3362388538222624,11.0,2.0,2.0,0.22581715470289487,0.13059452013255338,0.32083333333333275,0.0
1834,2.0,0.10117647058823528,0.4686905119727483,3.0,2.0,3.0,0.33824494988511183,0.9229774183682827,0.3,0.0
1836,3.0,0.9441176470588234,0.046588518184550655,0.0,8.0,5.0,0.016865461251094872,0.016004282000822233,0.0,0.0
1837,1.0,0.3676470588235293,0.1542931569982968,10.0,4.0,2.0,0.22954628682552383,0.12179681379433599,0.5833333333333325,0.0
1838,1.0,0.7847058823529411,0.5905219917843905,10.0,0.0,2.0,0.2474664848755616,0.2404765093604173,0.27999999999999975,1.0
1841,2.0,0.828235294117647,0.11141168219617276,9.0,1.0,5.0,0.05927106101567608,0.043186540915269814,0.9000000000000021,0.0
1843,5.0,0.6570588235294117,0.16310990882677087,10.0,6.0,5.0,0.316176894597356,0.07797947624415756,0.25925925925925875,0.0
1844,2.0,0.6635294117647058,0.20809538122432628,3.0,5.0,4.0,0.09836614111704521,0.09861452691507733,0.23333333333333284,0.0
1845,5.0,0.6511764705882352,0.4589720468890894,6.0,0.0,4.0,0.0758988140379325,0.2211844156324943,0.5999999999999993,0.0
1847,3.0,0.6117647058823529,0.2559863741108106,11.0,1.0,3.0,0.2990463546686027,0.1304273318029054,0.32083333333333275,0.0
1850,6.0,0.3229411764705882,0.5197875964332233,8.0,5.0,2.0,0.4994477082185916,0.4560745845970913,0.24347826086956514,0.0
1851,4.0,0.5,0.3631900611161207,6.0,4.0,2.0,0.20546088302432644,0.22089138101366465,0.3,0.0
1852,1.0,0.39411764705882346,0.7376014427412084,6.0,1.0,4.0,0.5164799584632798,0.5494016520712475,0.14999999999999963,1.0
1853,2.0,0.7447058823529411,0.08486123634906324,1.0,5.0,3.0,0.2491929671566228,0.036242088031481455,0.02916666666666666,0.0
1855,3.0,0.8852941176470588,0.0860635206893097,6.0,3.0,1.0,0.10116931790960568,0.0313800525307288,0.34999999999999964,0.0
1856,5.0,0.9605882352941176,0.8007213706041482,8.0,0.0,3.0,0.07611913663737742,0.2707982859737718,0.5599999999999995,0.0
1857,1.0,0.7464705882352941,0.5953311291453763,3.0,6.0,2.0,0.23789954278021092,0.253692709142596,0.09130434782608711,1.0
1858,4.0,0.9994117647058823,0.23765153792205193,6.0,4.0,0.0,0.22093871628673445,0.07746739823425446,0.14999999999999963,0.0
1859,6.0,0.18823529411764703,0.5494439434926361,1.0,5.0,1.0,0.7243384513889213,0.7269015566628971,0.031818181818181815,0.0
1860,2.0,0.17647058823529407,0.12253281234345258,10.0,5.0,0.0,0.7932595491306157,0.16970712195667567,0.3043478260869561,0.0
1864,4.0,0.5141176470588235,0.7829876765855126,1.0,0.0,3.0,0.11057027450715326,0.4648152077165293,0.08749999999999991,0.0
1865,2.0,0.9976470588235294,0.6906121631099089,6.0,5.0,1.0,0.11432896331258592,0.22550404754528997,0.27999999999999975,0.0
1868,5.0,0.39,0.2995691814447451,5.0,3.0,2.0,0.19918720616976707,0.22512171446370763,0.3181818181818182,0.0
1869,4.0,0.1888235294117647,0.4466486324015631,7.0,9.0,3.0,0.7559809383314575,0.5896155134351007,0.21304347826086967,0.0
1871,3.0,0.7664705882352941,0.7009317703636911,8.0,1.0,4.0,0.14816070878522844,0.291609753208914,0.37333333333333274,0.0
1873,2.0,0.37411764705882344,0.510369702434626,7.0,2.0,0.0,0.32414080387618904,0.3970125081787564,0.2882352941176468,0.0
1875,1.0,0.1564705882352941,0.4195972347460175,5.0,5.0,0.0,0.975598150068973,0.6306547377693037,0.13461538461538428,1.0
1877,2.0,0.3258823529411764,0.6278929966937182,1.0,6.0,2.0,0.5176857101634563,0.5468975100241957,0.02916666666666666,0.0
1878,4.0,0.5935294117647059,0.3809237551347561,2.0,2.0,3.0,0.2414795096179353,0.19935761810000135,0.07368421052631582,0.0
